Client_ID;Nom_Client;Genre;Age;Region;Type_Pret;Revenu_Mensuel_CFA;Montant_Pret_CFA;Duree_Mois;Taux_Interet;Garantie;Date_Debut;Ratio_Remboursement;Paiements_Manques;Score_Credit;Statut_Pret
CLI00997;Laetitia Gomez;Homme;65;Korhogo;Immobilier;1126752;3875184;24;13,21;Non;2021-11-19;0,49;5;745;En retard
CLI00998;Guillaume-êmile Jacques;Homme;32;San Pedro;Immobilier;1042222;3643542;18;8,54;Non;2023-11-06;0,75;0;793;Actif
CLI00999;Michelle Charpentier;Femme;61;Abidjan;Transport;674014;882360;6;21,12;Non;2024-11-26;0,21;6;615;DÇfaut
CLI01000;Nathalie Pasquier;Homme;61;BouakÇ;Agriculture;1011352;4272502;36;21,12;Non;2022-08-01;0,83;0;781;Actif
CLI01001;ThÇräse Petitjean;Femme;56;San Pedro;Transport;879182;1010504;12;22,13;Non;2023-09-18;1,15;0;833;SoldÇ
CLI01002;Josette de la Morin;Femme;21;Yamoussoukro;Transport;865684;1928516;36;10,67;Non;2024-02-25;1,07;0;804;SoldÇ
CLI01003;Laurent Mary;Homme;21;Yamoussoukro;Agriculture;949388;324094;6;5,52;Non;2023-06-10;0,97;0;794;Actif
CLI01004;RenÇ Valette;Femme;36;BouakÇ;SantÇ;900746;1666152;36;17,89;Non;2026-02-23;1,01;0;747;SoldÇ
CLI01005;Antoine Hardy de Guillon;Femme;32;Daloa;Education;925401;2718625;36;8,17;Oui;2023-11-10;0,35;8;633;DÇfaut
CLI01006;Martin Bousquet;Femme;61;San Pedro;Commerce;625742;4688107;12;23,97;Oui;2022-10-13;0,32;7;591;DÇfaut
CLI01007;Daniel Vidal;Homme;22;Daloa;SantÇ;245197;4846554;24;5,51;Non;2024-06-14;0,91;0;711;Actif
CLI01008;Marine Gimenez de la Bruneau;Femme;32;Yamoussoukro;SantÇ;582733;1910217;18;8,88;Non;2025-07-31;1,02;0;764;SoldÇ
CLI01009;Thibaut Brunel;Homme;38;San Pedro;Education;253986;1256026;6;17,77;Oui;2021-07-06;0,74;1;734;En retard
CLI01010;Patricia Gillet-Lenoir;Homme;27;BouakÇ;Transport;377450;2419471;18;22,89;Non;2025-09-27;0,2;13;432;DÇfaut
CLI01011;Danielle Joseph-Mercier;Homme;52;Daloa;Transport;126047;3520745;6;14,73;Oui;2025-01-17;0,79;0;730;Actif
CLI01012;Thierry Gosselin;Femme;41;Abidjan;Immobilier;1025560;1401435;12;10,98;Oui;2025-06-18;1,09;0;796;SoldÇ
CLI01013;Bertrand Toussaint;Femme;51;Korhogo;Commerce;90516;1378657;36;19,83;Oui;2024-05-27;1,12;0;778;SoldÇ
CLI01014;AimÇ-Jacques Martineau;Homme;54;Yamoussoukro;Agriculture;1153206;1327971;12;22,34;Oui;2021-10-18;0,23;9;594;DÇfaut
CLI01015;Margaud du Lambert;Homme;26;Daloa;Education;345458;2294712;18;14,63;Non;2024-09-15;1,15;0;781;SoldÇ
CLI01016;Christine Foucher;Femme;50;BouakÇ;Agriculture;1119771;3707953;36;23,93;Non;2025-12-23;1,11;0;782;SoldÇ
CLI01017;Benjamin-Bertrand Martinez;Femme;46;San Pedro;Transport;295785;4945996;36;11,23;Non;2023-05-15;0,97;0;654;Actif
CLI01018;Claude Schneider;Femme;59;Yamoussoukro;SantÇ;649741;2723857;36;7,15;Non;2023-08-08;0,52;2;678;En retard
CLI01019;Eugäne Salmon;Homme;49;San Pedro;Commerce;430746;333199;36;10,06;Non;2022-10-01;0,55;5;626;En retard
CLI01020;êdouard Duval-Loiseau;Homme;32;BouakÇ;Immobilier;756711;3651957;12;12,15;Non;2026-03-21;0,18;11;536;DÇfaut
CLI01021;Louise-Lorraine Delaunay;Homme;21;Korhogo;Commerce;748129;141444;18;9,28;Oui;2024-05-09;0,72;3;734;En retard
CLI01022;Madeleine Lucas;Femme;39;Korhogo;SantÇ;524963;4472997;12;7,06;Oui;2024-07-21;0,41;15;384;DÇfaut
CLI01023;Lorraine de la Lamy;Femme;64;Abidjan;Immobilier;992692;2715759;18;8,96;Non;2025-01-04;0,15;13;511;DÇfaut
CLI01024;Nath VallÇe;Femme;28;Korhogo;Commerce;340241;3848236;12;17,03;Oui;2023-07-21;0,75;0;781;Actif
CLI01025;Charlotte Antoine;Femme;22;Korhogo;Education;89745;3923623;18;7,62;Oui;2024-02-21;1,16;0;738;SoldÇ
CLI01026;Inäs Normand de la Hebert;Homme;42;Yamoussoukro;Immobilier;114125;632623;24;6,9;Non;2024-09-23;0,98;0;722;Actif
CLI01027;êdouard Grenier;Femme;46;San Pedro;SantÇ;247283;4717842;18;14,88;Non;2025-03-21;0,15;10;479;DÇfaut
CLI01028;Jacques-Franáois Rey;Homme;44;Daloa;SantÇ;295468;295687;12;5,96;Non;2021-10-07;0,11;7;591;DÇfaut
CLI01029;Christophe Diallo;Femme;35;Daloa;Commerce;436917;788337;12;19,48;Oui;2024-04-20;0,99;0;760;Actif
CLI01030;Marcelle Leclerc;Femme;23;Yamoussoukro;SantÇ;312371;452681;18;6,5;Non;2022-08-25;0,46;5;585;En retard
CLI01031;Noâl Bonnin;Homme;29;Daloa;Transport;1046144;1055806;12;11,39;Non;2021-07-31;0,26;15;483;DÇfaut
CLI01032;Zacharie Delorme;Homme;54;Daloa;Transport;1186434;2067656;36;14,56;Non;2022-11-26;0,64;3;671;En retard
CLI01033;Jacqueline Joseph;Homme;26;Daloa;SantÇ;633253;2534992;6;12,06;Oui;2022-12-21;1,02;0;753;SoldÇ
CLI01034;Christophe-Laurent LÇvy;Homme;65;San Pedro;Agriculture;243612;680356;24;6,21;Non;2024-03-10;0,11;9;563;DÇfaut
CLI01035;êdith Girard;Femme;27;Daloa;Transport;793975;1800379;36;20,23;Non;2025-06-09;0,67;3;682;En retard
CLI01036;AimÇe Alves de Duval;Homme;53;San Pedro;Agriculture;301586;1141026;12;23,33;Oui;2023-08-13;0,52;4;701;En retard
CLI01037;Zacharie Faure;Homme;38;San Pedro;Commerce;967292;1427378;18;24,03;Oui;2023-11-21;0,73;1;713;En retard
CLI01038;Claudine Leconte;Homme;36;Yamoussoukro;Immobilier;114787;3915863;12;10,34;Non;2021-11-21;0,62;5;513;En retard
CLI01039;Suzanne Bouvier;Homme;56;Abidjan;Transport;256300;3023147;24;9,24;Non;2022-08-07;0,54;4;624;En retard
CLI01040;Lucas Samson-Lejeune;Femme;44;San Pedro;Agriculture;285128;462169;24;19,64;Oui;2022-03-04;0,56;3;705;En retard
CLI01041;Robert du Chauvet;Femme;54;BouakÇ;Commerce;1115188;4400486;24;7,18;Oui;2021-09-23;0,15;9;654;DÇfaut
CLI01042;Charles-Jules Riviäre;Homme;23;San Pedro;Transport;638216;2052923;6;15,64;Non;2024-09-27;0,4;15;424;DÇfaut
CLI01043;Monique Payet;Homme;35;Daloa;Commerce;642596;4203800;12;8,42;Non;2021-09-16;0,32;10;565;DÇfaut
CLI01044;AndrÇe Sanchez Le Lambert;Homme;32;Yamoussoukro;SantÇ;1135371;4049338;18;22,05;Oui;2022-01-03;0,86;0;771;Actif
CLI01045;Benoåt Pruvost;Homme;31;Yamoussoukro;Commerce;472889;2836320;24;7,84;Non;2024-05-11;0,11;13;452;DÇfaut
CLI01046;ClÇmence Joubert;Homme;37;San Pedro;Agriculture;241432;1482146;6;16,88;Oui;2026-01-04;1,17;0;744;SoldÇ
CLI01047;êmile de la Gilles;Femme;28;BouakÇ;Commerce;174742;195884;36;18,6;Oui;2022-03-18;0,42;9;561;DÇfaut
CLI01048;Philippe Julien;Homme;40;Daloa;Transport;783966;3846821;24;19,7;Non;2025-01-21;1,19;0;676;SoldÇ
CLI01049;êlodie ClÇment;Femme;44;Abidjan;Immobilier;1042070;163758;18;11,02;Non;2021-10-26;0,47;5;761;En retard
CLI01050;Anaãs Guillot;Homme;30;Yamoussoukro;Agriculture;940501;1897637;12;12,14;Non;2023-05-29;0,13;15;530;DÇfaut
CLI01051;Yves Buisson;Homme;33;Korhogo;Agriculture;872258;955396;18;22,54;Non;2023-06-26;0,85;0;752;Actif
CLI01052;Nicolas Mary;Femme;64;Yamoussoukro;Agriculture;811581;2828270;24;16,78;Non;2023-11-11;1,14;0;768;SoldÇ
CLI01053;HÇläne Maury-Bazin;Homme;58;Yamoussoukro;Commerce;1170682;2929594;36;7,46;Non;2025-12-29;0,97;0;807;Actif
CLI01054;Pauline Nicolas de Martinez;Homme;52;Yamoussoukro;Transport;388556;3961754;12;15,46;Oui;2024-09-27;0,42;14;429;DÇfaut
CLI01055;ThÇophile Bonnet;Femme;25;Abidjan;Transport;698086;180798;24;5,82;Oui;2024-05-06;0,41;15;445;DÇfaut
CLI01056;Alfred Ledoux-Laurent;Femme;21;Abidjan;SantÇ;982452;3004933;6;6;Oui;2025-07-04;0,25;10;541;DÇfaut
CLI01057;ZoÇ Colas;Femme;30;Yamoussoukro;Agriculture;492567;3674304;36;23,37;Non;2023-10-05;0,42;6;591;DÇfaut
CLI01058;StÇphanie Benard;Femme;48;Korhogo;Transport;917001;873247;18;23,4;Oui;2023-06-16;0,76;0;829;Actif
CLI01059;Georges Le Humbert;Femme;58;Abidjan;Immobilier;371873;1723583;18;7,71;Non;2023-07-18;0,71;3;681;En retard
CLI01060;HÇläne Fabre;Femme;55;San Pedro;Immobilier;464559;3203830;24;6,92;Non;2025-10-13;0,68;3;639;En retard
CLI01061;TimothÇe Regnier;Femme;50;BouakÇ;Education;961864;3491498;24;5,55;Oui;2024-07-09;0,71;4;712;En retard
CLI01062;Suzanne Auger;Femme;36;Abidjan;Transport;1154175;3179883;12;17,42;Non;2025-05-22;1,09;0;669;SoldÇ
CLI01063;William VallÇe;Homme;46;Daloa;Commerce;92484;3932313;36;14,2;Non;2022-10-20;0,16;6;595;DÇfaut
CLI01064;GrÇgoire du Garnier;Femme;59;Daloa;Education;284260;2487535;36;14,63;Oui;2021-08-28;0,46;1;613;En retard
CLI01065;Aurore Pascal;Homme;65;BouakÇ;SantÇ;510051;4380736;12;16,24;Oui;2023-02-06;1,16;0;692;SoldÇ
CLI01066;Jean Diaz;Homme;40;BouakÇ;Education;731985;104113;24;17,47;Oui;2023-06-19;0,32;7;587;DÇfaut
CLI01067;Jean Aubert;Homme;54;San Pedro;Commerce;283137;2123714;12;7,07;Non;2021-05-24;0,13;14;375;DÇfaut
CLI01068;Bernard Chauveau;Homme;40;Korhogo;SantÇ;928418;4107733;12;21,41;Non;2023-05-07;1,03;0;798;SoldÇ
CLI01069;Franáois de LÇvy;Femme;63;Korhogo;SantÇ;338361;3676845;12;17,72;Oui;2024-03-07;0,3;9;498;DÇfaut
CLI01070;Joseph de Monnier;Homme;51;Yamoussoukro;SantÇ;1087611;2482999;18;18,35;Non;2025-07-09;1,16;0;797;SoldÇ
CLI01071;Robert-Jacques Meyer;Femme;46;San Pedro;Commerce;889124;950398;24;13,34;Non;2021-05-28;0,57;1;757;En retard
CLI01072;Gabriel du GrÇgoire;Femme;21;BouakÇ;Transport;714937;335913;36;13,89;Non;2024-08-03;1,1;0;787;SoldÇ
CLI01073;Colette Cordier;Femme;38;Yamoussoukro;SantÇ;99126;1378038;18;15,01;Oui;2021-08-22;1,05;0;699;SoldÇ
CLI01074;Josette Lemaåtre;Femme;53;San Pedro;SantÇ;211629;1513785;12;12,04;Non;2025-03-08;0,89;0;654;Actif
CLI01075;Alain de Blin;Homme;38;San Pedro;Education;715290;3354513;6;23,32;Non;2023-04-09;0,81;0;777;Actif
CLI01076;Monique du Masse;Homme;57;Korhogo;Education;1143214;4457659;18;7,59;Non;2025-01-04;0,46;5;649;En retard
CLI01077;Nicolas Roche;Femme;25;Daloa;Transport;174223;297647;12;9,63;Non;2022-01-11;0,83;0;652;Actif
CLI01078;Margaret-DorothÇe Andre;Femme;35;Abidjan;Education;576222;934426;12;19,56;Oui;2025-05-26;0,52;4;651;En retard
CLI01079;Guy Besnard;Femme;28;BouakÇ;Immobilier;158471;661375;24;20,27;Oui;2024-09-15;0,77;0;769;Actif
CLI01080;Marcelle Franáois;Homme;65;Yamoussoukro;Transport;1022690;3217781;12;24,78;Oui;2024-05-09;0,73;2;764;En retard
CLI01081;Hortense Lebrun;Femme;64;Abidjan;Education;679972;1941602;12;19,84;Oui;2023-06-26;0,58;5;634;En retard
CLI01082;Anouk Bonnet;Homme;61;San Pedro;Education;281758;1757414;6;21,2;Non;2021-10-13;1,08;0;696;SoldÇ
CLI01083;Michelle VallÇe;Homme;42;Yamoussoukro;Education;468611;4480481;24;8,8;Non;2024-06-02;0,33;13;429;DÇfaut
CLI01084;Matthieu Pottier;Homme;25;Abidjan;Commerce;1000394;3636228;24;22,48;Non;2023-05-11;0,73;2;806;En retard
CLI01085;CÇlina de la Lopez;Femme;35;Yamoussoukro;Transport;187959;4584361;18;5,45;Non;2026-03-07;1;0;688;SoldÇ
CLI01086;Alexandria Bernier;Femme;25;San Pedro;Education;411062;2466497;6;15,69;Non;2021-05-26;0,37;14;453;DÇfaut
CLI01087;Marine Gomes de Grondin;Homme;55;Abidjan;Immobilier;312520;4938650;24;23,74;Oui;2024-08-14;1,18;0;723;SoldÇ
CLI01088;êtienne-Luc Guillon;Femme;37;BouakÇ;Transport;500502;2856335;6;7,79;Oui;2026-01-01;0,7;3;671;En retard
CLI01089;LÇon Vincent-Lenoir;Homme;57;Korhogo;Transport;154159;2951162;6;24;Oui;2024-08-23;0,76;0;675;Actif
CLI01090;William Valette;Homme;38;San Pedro;Immobilier;167537;922928;6;14,93;Non;2025-06-21;0,35;11;479;DÇfaut
CLI01091;AndrÇ Perrier;Homme;22;Korhogo;Transport;196091;271071;12;15,68;Oui;2025-10-25;1,05;0;714;SoldÇ
CLI01092;Raymond Dufour;Homme;45;Abidjan;Education;871104;1100567;24;19,03;Non;2023-04-24;0,7;1;754;En retard
CLI01093;Adrienne-Inäs Maurice;Femme;43;BouakÇ;Transport;486104;2928346;24;23,36;Oui;2025-03-05;0,36;7;608;DÇfaut
CLI01094;Franck de Rey;Homme;21;Yamoussoukro;Immobilier;604125;527174;6;6,13;Oui;2025-04-17;0,58;3;697;En retard
CLI01095;Aurore Bousquet;Homme;39;Yamoussoukro;Education;352034;3387144;24;18,15;Oui;2022-07-10;0,82;0;730;Actif
CLI01096;Margaux Briand;Homme;52;Daloa;Agriculture;828595;1897903;24;19,26;Non;2022-09-15;1,14;0;760;SoldÇ
CLI01097;GrÇgoire Roger;Femme;41;Yamoussoukro;Commerce;1135801;925587;6;11,93;Non;2024-03-04;0,55;5;707;En retard
CLI01098;Louis-Bertrand Devaux;Homme;29;Abidjan;Agriculture;1172605;1983875;18;19,84;Oui;2024-03-20;0,33;11;497;DÇfaut
CLI01099;Benjamin Fontaine de la Lecomte;Femme;62;Yamoussoukro;Commerce;1031609;1008303;6;14,98;Non;2023-10-19;0,14;10;629;DÇfaut
CLI01100;Claudine Mallet;Homme;38;BouakÇ;Transport;885172;4205359;6;22,26;Oui;2025-07-11;0,52;1;740;En retard
CLI01101;Marine Boyer;Homme;63;Korhogo;Immobilier;984050;4516866;6;18,21;Oui;2021-06-29;0,13;11;573;DÇfaut
CLI01102;Monique du Pereira;Femme;58;Daloa;SantÇ;534125;279387;18;19,52;Non;2026-02-18;0,78;0;634;Actif
CLI01103;êmile Martins;Homme;27;BouakÇ;Transport;893926;2461040;36;14,27;Non;2022-06-27;0,73;5;748;En retard
CLI01104;RenÇ-Tristan Dubois;Femme;36;BouakÇ;Education;356557;177367;18;20,99;Oui;2021-06-06;1,15;0;728;SoldÇ
CLI01105;Roland de la Pelletier;Femme;42;Abidjan;Immobilier;907538;373852;36;10,49;Oui;2021-07-09;0,4;10;631;DÇfaut
CLI01106;Noâl Turpin;Femme;37;San Pedro;SantÇ;454938;3772937;24;5,35;Non;2022-11-12;0,11;6;546;DÇfaut
CLI01107;Auguste Marion;Homme;47;Abidjan;Transport;202861;4911788;6;10,53;Non;2024-03-25;0,77;0;695;Actif
CLI01108;Olivie Lacombe;Homme;37;Korhogo;SantÇ;659116;2227186;24;7,54;Oui;2022-04-30;0,79;0;701;Actif
CLI01109;Isaac Joseph;Homme;35;Abidjan;Education;320011;372976;12;18,69;Non;2022-10-09;1,05;0;703;SoldÇ
CLI01110;Nicolas Lebrun;Homme;24;Korhogo;SantÇ;623277;2209605;6;18,57;Non;2023-10-11;1,04;0;816;SoldÇ
CLI01111;Yves Hubert;Homme;59;BouakÇ;Agriculture;572194;2983744;6;6,55;Oui;2024-03-14;0,59;5;619;En retard
CLI01112;Paulette Normand de Rodrigues;Femme;57;Abidjan;Immobilier;858797;3539406;6;17,84;Oui;2025-03-25;1,06;0;759;SoldÇ
CLI01113;Nath Legendre;Femme;42;Yamoussoukro;Commerce;935926;3193342;24;23,85;Oui;2021-12-30;0,42;6;676;DÇfaut
CLI01114;TimothÇe Guyot;Femme;30;BouakÇ;Transport;133551;941139;36;9,23;Non;2025-10-20;0,44;14;443;DÇfaut
CLI01115;Louise GÇrard;Homme;63;Korhogo;Education;394729;3246811;6;24,1;Oui;2025-08-24;1,15;0;713;SoldÇ
CLI01116;Matthieu Camus;Femme;55;Yamoussoukro;Immobilier;334263;4477141;6;17,14;Non;2024-02-04;0,83;0;703;Actif
CLI01117;Jeanne Carpentier;Homme;57;BouakÇ;Transport;694602;2097063;18;9,86;Non;2023-05-08;0,94;0;844;Actif
CLI01118;Bernard Rousset-Pascal;Femme;28;Yamoussoukro;SantÇ;585511;3782993;24;12,24;Oui;2025-10-22;0,49;5;618;En retard
CLI01119;William Raynaud;Femme;59;Korhogo;Agriculture;563078;3816216;24;9,6;Oui;2025-01-07;1,01;0;726;SoldÇ
CLI01120;Constance Le RÇmy;Femme;64;Korhogo;Agriculture;369700;2233378;18;11,83;Non;2023-09-01;0,23;12;516;DÇfaut
CLI01121;Vincent Voisin;Femme;61;Daloa;Commerce;495454;1559242;24;5,31;Non;2024-08-19;0,23;10;578;DÇfaut
CLI01122;Victor Nguyen;Homme;23;San Pedro;Immobilier;984753;250751;12;24,8;Non;2022-07-25;0,25;14;563;DÇfaut
CLI01123;Dominique Renaud;Homme;46;Korhogo;Education;586325;2511149;6;11,74;Non;2025-11-24;1,01;0;759;SoldÇ
CLI01124;Claire Dupont;Homme;23;Yamoussoukro;Transport;234670;3027600;24;23,21;Non;2024-07-25;0,79;0;647;Actif
CLI01125;Brigitte Reynaud;Homme;32;Daloa;SantÇ;1148234;752877;12;22,91;Non;2023-11-29;0,75;0;850;Actif
CLI01126;Olivier Le Gall-Guyon;Femme;45;BouakÇ;Immobilier;752004;3729134;12;15,17;Oui;2023-08-03;0,75;0;692;Actif
CLI01127;Patrick Lefävre;Femme;42;Yamoussoukro;Transport;181267;4782276;36;22,95;Non;2024-08-29;0,74;4;602;En retard
CLI01128;Denis Ferrand;Femme;32;Abidjan;Immobilier;380304;401771;12;13,61;Non;2026-02-01;0,41;15;403;DÇfaut
CLI01129;Hugues RÇmy;Femme;31;Yamoussoukro;Education;328619;2464603;18;14,73;Non;2025-08-05;0,35;8;545;DÇfaut
CLI01130;PÇnÇlope du Masse;Homme;35;Abidjan;Education;664326;1232819;6;9,14;Oui;2023-01-29;1,02;0;767;SoldÇ
CLI01131;Daniel Le Lemaåtre;Homme;55;Korhogo;Transport;489222;105910;24;21,65;Non;2026-03-30;0,13;9;580;DÇfaut
CLI01132;Constance Michaud du Philippe;Femme;54;San Pedro;Transport;344615;3857164;18;23,36;Oui;2021-09-28;0,89;0;712;Actif
CLI01133;Roger Franáois;Femme;37;Daloa;Agriculture;262166;1197712;18;19,63;Oui;2024-06-11;0,23;11;558;DÇfaut
CLI01134;Agnäs-Camille Blanchard;Homme;41;Daloa;SantÇ;408680;4303529;18;10,52;Oui;2024-08-16;0,79;0;715;Actif
CLI01135;Bertrand-JÇrìme Loiseau;Femme;23;Daloa;SantÇ;988858;892541;36;11,35;Oui;2023-07-06;1,03;0;780;SoldÇ
CLI01136;Susanne Wagner;Homme;36;San Pedro;Agriculture;367046;4968604;24;22,44;Non;2026-02-25;0,34;9;545;DÇfaut
CLI01137;Gabriel Le Gallet;Femme;32;Abidjan;Transport;1121710;2420617;12;8,97;Oui;2024-04-10;1,06;0;835;SoldÇ
CLI01138;Roland Gonzalez-Chauvin;Homme;52;Daloa;Immobilier;517354;1544137;6;13,36;Oui;2025-10-29;0,39;12;447;DÇfaut
CLI01139;Michel Petitjean;Femme;54;Daloa;Transport;457622;2567426;12;22,5;Non;2026-04-12;0,83;0;743;Actif
CLI01140;AndrÇ de la Jacquot;Femme;55;San Pedro;Transport;1088644;2528139;6;9,38;Non;2025-05-30;1,16;0;811;SoldÇ
CLI01141;TimothÇe Roussel;Femme;36;Daloa;Transport;971007;1021561;12;14,29;Non;2022-04-06;0,45;1;754;En retard
CLI01142;Thomas Legendre;Homme;51;Abidjan;Education;1105873;3506130;12;5,58;Non;2022-02-04;0,39;9;650;DÇfaut
CLI01143;Denise Le Schmitt;Femme;37;Yamoussoukro;Transport;746093;3499639;24;21,18;Oui;2022-12-12;0,57;3;673;En retard
CLI01144;Sabine Hebert;Homme;42;Daloa;Commerce;175689;2637974;24;13,2;Oui;2021-11-17;0,73;2;656;En retard
CLI01145;RenÇe Lefort;Femme;29;Korhogo;Commerce;121775;227148;24;6,81;Non;2023-07-11;0,88;0;702;Actif
CLI01146;OcÇane Tanguy;Homme;54;Daloa;Agriculture;521373;3087496;36;8,97;Non;2021-08-12;0,27;14;441;DÇfaut
CLI01147;Emmanuelle Weber de Albert;Femme;31;Abidjan;Commerce;864083;2830841;24;9,31;Oui;2025-01-13;0,91;0;714;Actif
CLI01148;RenÇ Chevallier;Homme;53;Abidjan;Immobilier;914535;4117635;6;8,14;Oui;2022-11-01;0,43;9;512;DÇfaut
CLI01149;Anouk Le Rossi;Homme;45;Abidjan;Commerce;920435;1150528;18;22,24;Non;2023-10-16;0,18;14;564;DÇfaut
CLI01150;AmÇlie-Claude Duhamel;Homme;27;Korhogo;SantÇ;900246;1679772;36;22,19;Non;2025-11-12;0,96;0;739;Actif
CLI01151;Lucas Dupuy;Homme;40;San Pedro;Immobilier;654723;3899579;12;6,99;Non;2025-11-02;1,17;0;686;SoldÇ
CLI01152;Pierre de la Lejeune;Femme;26;San Pedro;Commerce;546098;3458549;36;10,57;Oui;2025-10-30;0,41;14;353;DÇfaut
CLI01153;Geneviäve Mendäs;Femme;46;BouakÇ;Transport;861687;4635057;6;14,05;Non;2024-08-25;0,74;1;694;En retard
CLI01154;ThÇophile ClÇment;Femme;51;Abidjan;Education;308481;2655584;18;7,88;Oui;2021-12-07;0,79;0;651;Actif
CLI01155;Jules Charles;Homme;34;Korhogo;SantÇ;1107209;2146892;6;7,83;Non;2025-04-13;0,78;0;850;Actif
CLI01156;Gabriel Costa;Homme;24;Yamoussoukro;SantÇ;1114772;2164129;24;11,23;Oui;2024-03-29;0,47;2;790;En retard
CLI01157;Xavier Breton;Femme;21;Yamoussoukro;Transport;642340;1805099;36;20,89;Oui;2023-05-20;0,7;3;658;En retard
CLI01158;êmilie Paris;Femme;53;Korhogo;SantÇ;250780;931171;24;18,99;Oui;2022-04-28;0,51;1;785;En retard
CLI01159;Martine-Chantal Laroche;Homme;31;BouakÇ;SantÇ;493909;3720865;6;5,78;Non;2023-03-18;0,57;2;711;En retard
CLI01160;Sophie Rodrigues;Femme;46;Korhogo;Immobilier;99416;2539328;6;13,71;Non;2025-12-12;0,42;10;471;DÇfaut
CLI01161;FrÇdÇrique-Jacqueline Maillard;Homme;30;Korhogo;Education;688586;4439349;12;21,06;Non;2023-03-09;1,15;0;624;SoldÇ
CLI01162;Isabelle Le Gall;Femme;51;BouakÇ;Education;1050730;1816784;18;23,54;Oui;2022-12-14;0,89;0;850;Actif
CLI01163;Corinne Le Michel;Femme;21;Daloa;Agriculture;746240;3542202;12;8,01;Non;2022-06-29;0,17;6;563;DÇfaut
CLI01164;AdÇlaãde-Olivie Lemonnier;Homme;65;Abidjan;Immobilier;276813;4560818;24;11,62;Oui;2024-12-31;0,17;13;356;DÇfaut
CLI01165;êlise du Lombard;Homme;43;Korhogo;SantÇ;109631;1665987;18;10,68;Non;2022-10-18;1,1;0;735;SoldÇ
CLI01166;Vincent Bertrand;Femme;44;Korhogo;Agriculture;925715;2186992;36;15,82;Oui;2026-04-02;0,83;0;850;Actif
CLI01167;Gabriel-Vincent Dijoux;Homme;34;Yamoussoukro;Education;667172;1545900;18;16,27;Non;2025-01-13;0,24;14;526;DÇfaut
CLI01168;SÇbastien Parent;Femme;60;Korhogo;Agriculture;1072806;1805791;12;5,05;Oui;2025-09-11;0,36;9;631;DÇfaut
CLI01169;Constance ChrÇtien;Homme;31;Korhogo;Transport;1077120;52070;18;6,56;Oui;2023-12-20;1,17;0;830;SoldÇ
CLI01170;ThÇodore Morin;Femme;63;San Pedro;Transport;1069203;2793824;18;15,01;Non;2025-06-26;0,23;14;533;DÇfaut
CLI01171;Augustin Lecoq de Julien;Femme;43;BouakÇ;SantÇ;733811;4428733;18;15,61;Oui;2024-09-07;1,07;0;759;SoldÇ
CLI01172;Christophe du Berger;Femme;30;Korhogo;Transport;996965;4751696;24;14,8;Oui;2022-10-24;0,97;0;763;Actif
CLI01173;Suzanne Jacquot;Femme;32;Korhogo;Education;133048;3117606;24;20,41;Oui;2023-12-02;0,48;4;606;En retard
CLI01174;Capucine Lebon-Toussaint;Homme;45;Korhogo;Immobilier;864766;1551607;6;8,92;Oui;2025-02-19;0,5;2;728;En retard
CLI01175;Jeanne Carpentier du Alexandre;Femme;27;Daloa;Immobilier;853571;2178695;36;23,43;Oui;2023-04-29;0,77;0;733;Actif
CLI01176;Henri Deschamps;Femme;46;Daloa;Transport;172101;2172636;18;17,51;Oui;2026-02-24;1,17;0;684;SoldÇ
CLI01177;GrÇgoire Gaillard;Femme;52;Daloa;SantÇ;444424;4021573;36;21,15;Oui;2026-01-20;0,14;6;516;DÇfaut
CLI01178;Adäle VallÇe;Homme;29;Yamoussoukro;Commerce;253695;3569629;6;6,12;Oui;2023-11-27;0,8;0;685;Actif
CLI01179;Georges Leclerc;Femme;33;Korhogo;Commerce;114968;2840596;18;22,95;Non;2022-01-20;0,29;15;343;DÇfaut
CLI01180;Gilles Ferrand;Femme;47;BouakÇ;Transport;208940;594881;12;21,5;Oui;2025-10-14;0,65;3;610;En retard
CLI01181;RÇmy Roche;Homme;38;Yamoussoukro;Immobilier;496669;4290154;24;8,46;Oui;2025-06-26;0,92;0;713;Actif
CLI01182;Patrick Blanchard;Femme;28;Abidjan;Commerce;796077;3961207;36;21,72;Oui;2024-04-13;0,19;13;535;DÇfaut
CLI01183;Louise Gaudin-Bruneau;Homme;26;BouakÇ;SantÇ;469354;2713393;36;17,53;Oui;2025-04-04;0,12;8;596;DÇfaut
CLI01184;êric Tanguy;Femme;50;Daloa;SantÇ;250445;2119739;18;21,75;Oui;2023-11-01;0,81;0;641;Actif
CLI01185;Laure Richard;Homme;40;BouakÇ;Agriculture;191852;3231886;18;8,56;Non;2023-07-23;0,25;11;427;DÇfaut
CLI01186;Robert de Garcia;Femme;33;Korhogo;Immobilier;451430;2524071;18;18,95;Non;2022-11-25;0,39;13;497;DÇfaut
CLI01187;Nicole Leconte;Femme;62;BouakÇ;Education;1176900;3822131;12;5,73;Non;2022-08-27;1,02;0;740;SoldÇ
CLI01188;Noâl ChrÇtien;Homme;65;Abidjan;Education;989856;2960188;18;9,15;Non;2024-11-17;0,87;0;760;Actif
CLI01189;Sylvie de la Ferreira;Homme;37;BouakÇ;Transport;537713;3973252;18;5,63;Non;2021-08-28;0,23;8;576;DÇfaut
CLI01190;Laurent Le Paul;Femme;44;BouakÇ;Transport;872535;4985779;6;11,45;Oui;2025-05-08;0,22;11;478;DÇfaut
